destination,current_price,duration_minutes,stops_count,travel_class,offer_type,airline,departure_hour,profile,recommendation_score
Casablanca,153.08,170,0,economy,standard,Tunisair,21,budget,100
Casablanca,254.94,270,1,standard,standard,Tunisair,20,budget,35
Casablanca,193.85,287,1,economy,standard,Transavia,7,budget,40
Casablanca,182.31,228,1,economy,standard,Vueling,19,budget,60
Casablanca,386.72,252,1,flex,flex,Emirates,19,budget,24
Casablanca,221.53,232,1,standard,standard,Tunisair,23,budget,37
Casablanca,181.56,226,1,eco,eco,Tunisair,11,budget,53
Casablanca,153.08,170,0,economy,standard,Tunisair,21,comfort,100
Casablanca,254.94,270,1,standard,standard,Tunisair,20,comfort,27
Casablanca,193.85,287,1,economy,standard,Transavia,7,comfort,37
Casablanca,182.31,228,1,economy,standard,Vueling,19,comfort,42
Casablanca,386.72,252,1,flex,flex,Emirates,19,comfort,60
Casablanca,221.53,232,1,standard,standard,Tunisair,23,comfort,35
Casablanca,181.56,226,1,eco,eco,Tunisair,11,comfort,55
Casablanca,153.08,170,0,economy,standard,Tunisair,21,balanced,100
Casablanca,254.94,270,1,standard,standard,Tunisair,20,balanced,39
Casablanca,193.85,287,1,economy,standard,Transavia,7,balanced,28
Casablanca,182.31,228,1,economy,standard,Vueling,19,balanced,33
Casablanca,386.72,252,1,flex,flex,Emirates,19,balanced,34
Casablanca,221.53,232,1,standard,standard,Tunisair,23,balanced,35
Casablanca,181.56,226,1,eco,eco,Tunisair,11,balanced,45
New York,809.03,642,0,economy,standard,Transavia,7,budget,92
New York,1033.72,684,0,eco,eco,Lufthansa,19,budget,41
New York,1016.76,642,0,standard,standard,Vueling,17,budget,37
New York,1063.09,676,0,economy,standard,Air France,17,budget,38
New York,827.06,765,1,eco,eco,Vueling,22,budget,64
New York,809.03,642,0,economy,standard,Transavia,7,comfort,73
New York,1033.72,684,0,eco,eco,Lufthansa,19,comfort,72
New York,1016.76,642,0,standard,standard,Vueling,17,comfort,90
New York,1063.09,676,0,economy,standard,Air France,17,comfort,67
New York,827.06,765,1,eco,eco,Vueling,22,comfort,21
New York,809.03,642,0,economy,standard,Transavia,7,balanced,89
New York,1033.72,684,0,eco,eco,Lufthansa,19,balanced,61
New York,1016.76,642,0,standard,standard,Vueling,17,balanced,71
New York,1063.09,676,0,economy,standard,Air France,17,balanced,61
New York,827.06,765,1,eco,eco,Vueling,22,balanced,24
Casablanca,288.56,269,1,flex,flex,Emirates,12,budget,31
Casablanca,306.52,197,0,standard,standard,Lufthansa,14,budget,35
Casablanca,156.3,182,0,eco,eco,Vueling,23,budget,68
Casablanca,135.87,155,0,economy,standard,Transavia,16,budget,100
Casablanca,248.52,265,1,flex,flex,Tunisair,7,budget,41
Casablanca,280.52,193,0,economy,standard,Lufthansa,16,budget,44
Casablanca,246.19,225,1,economy,standard,Turkish Airlines,9,budget,41
Casablanca,192.72,311,1,economy,standard,Turkish Airlines,15,budget,39
Casablanca,323.84,296,1,economy,standard,Qatar Airways,7,budget,28
Casablanca,237.6,191,0,eco,eco,Emirates,9,budget,64
Casablanca,288.56,269,1,flex,flex,Emirates,12,comfort,53
Casablanca,306.52,197,0,standard,standard,Lufthansa,14,comfort,96
Casablanca,156.3,182,0,eco,eco,Vueling,23,comfort,77
Casablanca,135.87,155,0,economy,standard,Transavia,16,comfort,86
Casablanca,248.52,265,1,flex,flex,Tunisair,7,comfort,46
Casablanca,280.52,193,0,economy,standard,Lufthansa,16,comfort,95
Casablanca,246.19,225,1,economy,standard,Turkish Airlines,9,comfort,39
Casablanca,192.72,311,1,economy,standard,Turkish Airlines,15,comfort,28
Casablanca,323.84,296,1,economy,standard,Qatar Airways,7,comfort,26
Casablanca,237.6,191,0,eco,eco,Emirates,9,comfort,92
Casablanca,288.56,269,1,flex,flex,Emirates,12,balanced,40
Casablanca,306.52,197,0,standard,standard,Lufthansa,14,balanced,66
Casablanca,156.3,182,0,eco,eco,Vueling,23,balanced,79
Casablanca,135.87,155,0,economy,standard,Transavia,16,balanced,95
Casablanca,248.52,265,1,flex,flex,Tunisair,7,balanced,47
Casablanca,280.52,193,0,economy,standard,Lufthansa,16,balanced,50
Casablanca,246.19,225,1,economy,standard,Turkish Airlines,9,balanced,51
Casablanca,192.72,311,1,economy,standard,Turkish Airlines,15,balanced,36
Casablanca,323.84,296,1,economy,standard,Qatar Airways,7,balanced,20
Casablanca,237.6,191,0,eco,eco,Emirates,9,balanced,70
Dubai,553.34,446,1,standard,standard,Vueling,15,budget,76
Dubai,975.16,445,1,economy,standard,Emirates,9,budget,30
Dubai,574.06,325,0,eco,eco,Qatar Airways,16,budget,98
Dubai,727.77,362,0,standard,standard,Tunisair,16,budget,66
Dubai,956.64,357,0,flex,flex,Lufthansa,9,budget,43
Dubai,978.41,393,1,business,standard,Vueling,15,budget,35
Dubai,611.03,318,0,standard,standard,Turkish Airlines,21,budget,80
Dubai,545.62,485,1,economy,standard,Tunisair,18,budget,57
Dubai,553.34,446,1,standard,standard,Vueling,15,comfort,27
Dubai,975.16,445,1,economy,standard,Emirates,9,comfort,15
Dubai,574.06,325,0,eco,eco,Qatar Airways,16,comfort,88
Dubai,727.77,362,0,standard,standard,Tunisair,16,comfort,58
Dubai,956.64,357,0,flex,flex,Lufthansa,9,comfort,79
Dubai,978.41,393,1,business,standard,Vueling,15,comfort,41
Dubai,611.03,318,0,standard,standard,Turkish Airlines,21,comfort,94
Dubai,545.62,485,1,economy,standard,Tunisair,18,comfort,24
Dubai,553.34,446,1,standard,standard,Vueling,15,balanced,29
Dubai,975.16,445,1,economy,standard,Emirates,9,balanced,26
Dubai,574.06,325,0,eco,eco,Qatar Airways,16,balanced,90
Dubai,727.77,362,0,standard,standard,Tunisair,16,balanced,45
Dubai,956.64,357,0,flex,flex,Lufthansa,9,balanced,50
Dubai,978.41,393,1,business,standard,Vueling,15,balanced,24
Dubai,611.03,318,0,standard,standard,Turkish Airlines,21,balanced,67
Dubai,545.62,485,1,economy,standard,Tunisair,18,balanced,30
Cairo,380.95,223,0,economy,standard,Air France,14,budget,67
Cairo,451.91,299,1,flex,flex,Air France,10,budget,39
Cairo,645.66,207,0,flex,flex,Qatar Airways,23,budget,25
Cairo,521.38,269,1,standard,standard,Qatar Airways,17,budget,42
Cairo,257.24,298,1,eco,eco,Tunisair,18,budget,93
Cairo,470.3,323,1,flex,flex,Tunisair,21,budget,37
Cairo,279.96,312,1,economy,standard,Tunisair,10,budget,71
Cairo,474.88,195,0,economy,standard,Qatar Airways,8,budget,48
Cairo,355.96,289,1,economy,standard,Lufthansa,13,budget,59
Cairo,305.75,306,1,eco,eco,Qatar Airways,8,budget,74
Cairo,380.95,223,0,economy,standard,Air France,14,comfort,51
Cairo,451.91,299,1,flex,flex,Air France,10,comfort,37
Cairo,645.66,207,0,flex,flex,Qatar Airways,23,comfort,100
Cairo,521.38,269,1,standard,standard,Qatar Airways,17,comfort,30
Cairo,257.24,298,1,eco,eco,Tunisair,18,comfort,17
Cairo,470.3,323,1,flex,flex,Tunisair,21,comfort,31
Cairo,279.96,312,1,economy,standard,Tunisair,10,comfort,23
Cairo,474.88,195,0,economy,standard,Qatar Airways,8,comfort,79
Cairo,355.96,289,1,economy,standard,Lufthansa,13,comfort,19
Cairo,305.75,306,1,eco,eco,Qatar Airways,8,comfort,26
Cairo,380.95,223,0,economy,standard,Air France,14,balanced,95
Cairo,451.91,299,1,flex,flex,Air France,10,balanced,33
Cairo,645.66,207,0,flex,flex,Qatar Airways,23,balanced,60
Cairo,521.38,269,1,standard,standard,Qatar Airways,17,balanced,43
Cairo,257.24,298,1,eco,eco,Tunisair,18,balanced,38
Cairo,470.3,323,1,flex,flex,Tunisair,21,balanced,29
Cairo,279.96,312,1,economy,standard,Tunisair,10,balanced,32
Cairo,474.88,195,0,economy,standard,Qatar Airways,8,balanced,64
Cairo,355.96,289,1,economy,standard,Lufthansa,13,balanced,44
Cairo,305.75,306,1,eco,eco,Qatar Airways,8,balanced,45
Istanbul,340.75,239,1,economy,standard,Lufthansa,20,budget,44
Istanbul,425.68,172,0,eco,eco,Emirates,10,budget,63
Istanbul,392.8,247,1,flex,flex,ITA Airways,16,budget,33
Istanbul,464.58,285,1,standard,standard,Air France,6,budget,35
Istanbul,344.69,319,1,standard,standard,Transavia,12,budget,40
Istanbul,312.55,204,0,eco,eco,Qatar Airways,17,budget,94
Istanbul,439.15,158,0,economy,standard,Air France,20,budget,51
Istanbul,528.07,169,0,standard,standard,Emirates,23,budget,27
Istanbul,322.86,237,1,standard,standard,Transavia,8,budget,51
Istanbul,340.75,239,1,economy,standard,Lufthansa,20,comfort,35
Istanbul,425.68,172,0,eco,eco,Emirates,10,comfort,100
Istanbul,392.8,247,1,flex,flex,ITA Airways,16,comfort,44
Istanbul,464.58,285,1,standard,standard,Air France,6,comfort,27
Istanbul,344.69,319,1,standard,standard,Transavia,12,comfort,25
Istanbul,312.55,204,0,eco,eco,Qatar Airways,17,comfort,84
Istanbul,439.15,158,0,economy,standard,Air France,20,comfort,82
Istanbul,528.07,169,0,standard,standard,Emirates,23,comfort,75
Istanbul,322.86,237,1,standard,standard,Transavia,8,comfort,42
Istanbul,340.75,239,1,economy,standard,Lufthansa,20,balanced,46
Istanbul,425.68,172,0,eco,eco,Emirates,10,balanced,67
Istanbul,392.8,247,1,flex,flex,ITA Airways,16,balanced,43
Istanbul,464.58,285,1,standard,standard,Air France,6,balanced,17
Istanbul,344.69,319,1,standard,standard,Transavia,12,balanced,23
Istanbul,312.55,204,0,eco,eco,Qatar Airways,17,balanced,94
Istanbul,439.15,158,0,economy,standard,Air France,20,balanced,69
Istanbul,528.07,169,0,standard,standard,Emirates,23,balanced,83
Istanbul,322.86,237,1,standard,standard,Transavia,8,balanced,58
Dubai,829.14,362,0,economy,standard,Emirates,12,budget,33
Dubai,742.36,488,1,eco,eco,Lufthansa,17,budget,47
Dubai,699.65,596,2,standard,standard,ITA Airways,10,budget,21
Dubai,485.62,307,0,eco,eco,Tunisair,19,budget,100
Dubai,937.07,368,0,flex,flex,Tunisair,7,budget,27
Dubai,536.45,349,0,standard,standard,Vueling,10,budget,70
Dubai,829.14,362,0,economy,standard,Emirates,12,comfort,91
Dubai,742.36,488,1,eco,eco,Lufthansa,17,comfort,49
Dubai,699.65,596,2,standard,standard,ITA Airways,10,comfort,34
Dubai,485.62,307,0,eco,eco,Tunisair,19,comfort,99
Dubai,937.07,368,0,flex,flex,Tunisair,7,comfort,73
Dubai,536.45,349,0,standard,standard,Vueling,10,comfort,83
Dubai,829.14,362,0,economy,standard,Emirates,12,balanced,49
Dubai,742.36,488,1,eco,eco,Lufthansa,17,balanced,34
Dubai,699.65,596,2,standard,standard,ITA Airways,10,balanced,27
Dubai,485.62,307,0,eco,eco,Tunisair,19,balanced,81
Dubai,937.07,368,0,flex,flex,Tunisair,7,balanced,32
Dubai,536.45,349,0,standard,standard,Vueling,10,balanced,100
London,251.67,190,0,standard,standard,Transavia,13,budget,100
London,546.86,202,0,flex,flex,Qatar Airways,17,budget,27
London,383.67,234,1,standard,standard,Air France,16,budget,38
London,304.85,218,0,standard,standard,Vueling,19,budget,56
London,202.36,287,1,eco,eco,Transavia,10,budget,70
London,288.2,239,1,eco,eco,ITA Airways,12,budget,48
London,584.16,190,0,flex,flex,Qatar Airways,16,budget,24
London,446.69,180,0,economy,standard,Lufthansa,11,budget,50
London,251.67,190,0,standard,standard,Transavia,13,comfort,71
London,546.86,202,0,flex,flex,Qatar Airways,17,comfort,82
London,383.67,234,1,standard,standard,Air France,16,comfort,33
London,304.85,218,0,standard,standard,Vueling,19,comfort,64
London,202.36,287,1,eco,eco,Transavia,10,comfort,20
London,288.2,239,1,eco,eco,ITA Airways,12,comfort,22
London,584.16,190,0,flex,flex,Qatar Airways,16,comfort,99
London,446.69,180,0,economy,standard,Lufthansa,11,comfort,46
London,251.67,190,0,standard,standard,Transavia,13,balanced,95
London,546.86,202,0,flex,flex,Qatar Airways,17,balanced,90
London,383.67,234,1,standard,standard,Air France,16,balanced,34
London,304.85,218,0,standard,standard,Vueling,19,balanced,91
London,202.36,287,1,eco,eco,Transavia,10,balanced,40
London,288.2,239,1,eco,eco,ITA Airways,12,balanced,33
London,584.16,190,0,flex,flex,Qatar Airways,16,balanced,82
London,446.69,180,0,economy,standard,Lufthansa,11,balanced,62
Paris,231.7,143,0,economy,standard,Tunisair,14,budget,90
Paris,362.81,200,1,flex,flex,Vueling,13,budget,28
Paris,345.9,246,1,economy,standard,Lufthansa,8,budget,35
Paris,279.05,244,1,standard,standard,Transavia,16,budget,48
Paris,188.13,202,1,standard,standard,Vueling,11,budget,90
Paris,346.8,152,0,flex,flex,Qatar Airways,18,budget,51
Paris,363.43,415,2,economy,standard,Turkish Airlines,20,budget,22
Paris,231.7,143,0,economy,standard,Tunisair,14,comfort,44
Paris,362.81,200,1,flex,flex,Vueling,13,comfort,46
Paris,345.9,246,1,economy,standard,Lufthansa,8,comfort,29
Paris,279.05,244,1,standard,standard,Transavia,16,comfort,46
Paris,188.13,202,1,standard,standard,Vueling,11,comfort,46
Paris,346.8,152,0,flex,flex,Qatar Airways,18,comfort,88
Paris,363.43,415,2,economy,standard,Turkish Airlines,20,comfort,29
Paris,231.7,143,0,economy,standard,Tunisair,14,balanced,80
Paris,362.81,200,1,flex,flex,Vueling,13,balanced,43
Paris,345.9,246,1,economy,standard,Lufthansa,8,balanced,42
Paris,279.05,244,1,standard,standard,Transavia,16,balanced,48
Paris,188.13,202,1,standard,standard,Vueling,11,balanced,100
Paris,346.8,152,0,flex,flex,Qatar Airways,18,balanced,58
Paris,363.43,415,2,economy,standard,Turkish Airlines,20,balanced,27
Istanbul,250.41,153,0,economy,standard,Transavia,14,budget,92
Istanbul,249.84,234,1,eco,eco,Transavia,9,budget,41
Istanbul,338.11,184,0,economy,standard,Tunisair,6,budget,32
Istanbul,405.24,153,0,economy,standard,Turkish Airlines,7,budget,38
Istanbul,461.23,159,0,flex,flex,Emirates,5,budget,19
Istanbul,250.41,153,0,economy,standard,Transavia,14,comfort,69
Istanbul,249.84,234,1,eco,eco,Transavia,9,comfort,21
Istanbul,338.11,184,0,economy,standard,Tunisair,6,comfort,43
Istanbul,405.24,153,0,economy,standard,Turkish Airlines,7,comfort,47
Istanbul,461.23,159,0,flex,flex,Emirates,5,comfort,100
Istanbul,250.41,153,0,economy,standard,Transavia,14,balanced,87
Istanbul,249.84,234,1,eco,eco,Transavia,9,balanced,31
Istanbul,338.11,184,0,economy,standard,Tunisair,6,balanced,62
Istanbul,405.24,153,0,economy,standard,Turkish Airlines,7,balanced,46
Istanbul,461.23,159,0,flex,flex,Emirates,5,balanced,71
Cairo,229.87,247,0,eco,eco,Transavia,19,budget,93
Cairo,605.27,201,0,flex,flex,Qatar Airways,13,budget,22
Cairo,308.26,190,0,eco,eco,Air France,16,budget,99
Cairo,316.18,249,0,economy,standard,Tunisair,10,budget,50
Cairo,368.49,293,1,standard,standard,Air France,19,budget,65
Cairo,296.41,358,2,eco,eco,Tunisair,17,budget,31
Cairo,457.31,209,0,economy,standard,Air France,11,budget,41
Cairo,223.43,189,0,eco,eco,Transavia,12,budget,78
Cairo,417.23,297,1,eco,eco,Emirates,16,budget,43
Cairo,229.87,247,0,eco,eco,Transavia,19,comfort,64
Cairo,605.27,201,0,flex,flex,Qatar Airways,13,comfort,89
Cairo,308.26,190,0,eco,eco,Air France,16,comfort,93
Cairo,316.18,249,0,economy,standard,Tunisair,10,comfort,58
Cairo,368.49,293,1,standard,standard,Air France,19,comfort,59
Cairo,296.41,358,2,eco,eco,Tunisair,17,comfort,29
Cairo,457.31,209,0,economy,standard,Air France,11,comfort,74
Cairo,223.43,189,0,eco,eco,Transavia,12,comfort,89
Cairo,417.23,297,1,eco,eco,Emirates,16,comfort,42
Cairo,229.87,247,0,eco,eco,Transavia,19,balanced,76
Cairo,605.27,201,0,flex,flex,Qatar Airways,13,balanced,59
Cairo,308.26,190,0,eco,eco,Air France,16,balanced,95
Cairo,316.18,249,0,economy,standard,Tunisair,10,balanced,77
Cairo,368.49,293,1,standard,standard,Air France,19,balanced,60
Cairo,296.41,358,2,eco,eco,Tunisair,17,balanced,30
Cairo,457.31,209,0,economy,standard,Air France,11,balanced,69
Cairo,223.43,189,0,eco,eco,Transavia,12,balanced,94
Cairo,417.23,297,1,eco,eco,Emirates,16,balanced,55
Istanbul,380.75,397,2,standard,standard,Vueling,18,budget,24
Istanbul,306.24,228,1,eco,eco,Transavia,21,budget,46
Istanbul,274.24,180,0,standard,standard,Tunisair,8,budget,100
Istanbul,404.34,316,2,eco,eco,Emirates,23,budget,21
Istanbul,540.67,157,0,standard,standard,Qatar Airways,5,budget,26
Istanbul,380.75,397,2,standard,standard,Vueling,18,comfort,36
Istanbul,306.24,228,1,eco,eco,Transavia,21,comfort,30
Istanbul,274.24,180,0,standard,standard,Tunisair,8,comfort,99
Istanbul,404.34,316,2,eco,eco,Emirates,23,comfort,26
Istanbul,540.67,157,0,standard,standard,Qatar Airways,5,comfort,60
Istanbul,380.75,397,2,standard,standard,Vueling,18,balanced,24
Istanbul,306.24,228,1,eco,eco,Transavia,21,balanced,49
Istanbul,274.24,180,0,standard,standard,Tunisair,8,balanced,98
Istanbul,404.34,316,2,eco,eco,Emirates,23,balanced,31
Istanbul,540.67,157,0,standard,standard,Qatar Airways,5,balanced,30
Rome,296.61,195,1,economy,standard,Lufthansa,17,budget,32
Rome,270.12,258,1,economy,standard,Turkish Airlines,17,budget,32
Rome,343.83,224,1,standard,standard,Tunisair,7,budget,26
Rome,193.46,223,1,eco,eco,Vueling,14,budget,82
Rome,337.39,98,0,economy,standard,Lufthansa,19,budget,28
Rome,208.66,102,0,economy,standard,Tunisair,22,budget,93
Rome,296.61,195,1,economy,standard,Lufthansa,17,comfort,50
Rome,270.12,258,1,economy,standard,Turkish Airlines,17,comfort,27
Rome,343.83,224,1,standard,standard,Tunisair,7,comfort,43
Rome,193.46,223,1,eco,eco,Vueling,14,comfort,28
Rome,337.39,98,0,economy,standard,Lufthansa,19,comfort,100
Rome,208.66,102,0,economy,standard,Tunisair,22,comfort,92
Rome,296.61,195,1,economy,standard,Lufthansa,17,balanced,33
Rome,270.12,258,1,economy,standard,Turkish Airlines,17,balanced,34
Rome,343.83,224,1,standard,standard,Tunisair,7,balanced,19
Rome,193.46,223,1,eco,eco,Vueling,14,balanced,28
Rome,337.39,98,0,economy,standard,Lufthansa,19,balanced,58
Rome,208.66,102,0,economy,standard,Tunisair,22,balanced,95
Dubai,558.06,331,0,economy,standard,ITA Airways,17,budget,100
Dubai,665.15,322,0,economy,standard,Emirates,16,budget,83
Dubai,688.97,309,0,economy,standard,Air France,16,budget,74
Dubai,1449.16,361,0,business,standard,Air France,9,budget,29
Dubai,744.88,359,0,standard,standard,Qatar Airways,17,budget,50
Dubai,1220.86,344,0,business,standard,Air France,18,budget,35
Dubai,558.06,331,0,economy,standard,ITA Airways,17,comfort,60
Dubai,665.15,322,0,economy,standard,Emirates,16,comfort,100
Dubai,688.97,309,0,economy,standard,Air France,16,comfort,82
Dubai,1449.16,361,0,business,standard,Air France,9,comfort,62
Dubai,744.88,359,0,standard,standard,Qatar Airways,17,comfort,55
Dubai,1220.86,344,0,business,standard,Air France,18,comfort,77
Dubai,558.06,331,0,economy,standard,ITA Airways,17,balanced,54
Dubai,665.15,322,0,economy,standard,Emirates,16,balanced,85
Dubai,688.97,309,0,economy,standard,Air France,16,balanced,98
Dubai,1449.16,361,0,business,standard,Air France,9,balanced,39
Dubai,744.88,359,0,standard,standard,Qatar Airways,17,balanced,42
Dubai,1220.86,344,0,business,standard,Air France,18,balanced,49
London,445.15,272,1,eco,eco,Qatar Airways,19,budget,27
London,627.28,158,0,flex,flex,Qatar Airways,14,budget,33
London,459.93,331,1,flex,flex,Tunisair,14,budget,47
London,542.95,218,0,flex,flex,Emirates,10,budget,69
London,371.89,194,0,eco,eco,Emirates,16,budget,67
London,271.39,172,0,eco,eco,Tunisair,15,budget,95
London,445.15,272,1,eco,eco,Qatar Airways,19,comfort,28
London,627.28,158,0,flex,flex,Qatar Airways,14,comfort,100
London,459.93,331,1,flex,flex,Tunisair,14,comfort,20
London,542.95,218,0,flex,flex,Emirates,10,comfort,72
London,371.89,194,0,eco,eco,Emirates,16,comfort,42
London,271.39,172,0,eco,eco,Tunisair,15,comfort,35
London,445.15,272,1,eco,eco,Qatar Airways,19,balanced,38
London,627.28,158,0,flex,flex,Qatar Airways,14,balanced,57
London,459.93,331,1,flex,flex,Tunisair,14,balanced,59
London,542.95,218,0,flex,flex,Emirates,10,balanced,96
London,371.89,194,0,eco,eco,Emirates,16,balanced,97
London,271.39,172,0,eco,eco,Tunisair,15,balanced,92
Dubai,510.28,333,0,eco,eco,Turkish Airlines,18,budget,100
Dubai,792.47,351,0,eco,eco,Emirates,9,budget,37
Dubai,707.34,312,0,standard,standard,Air France,8,budget,66
Dubai,848.09,502,2,standard,standard,Turkish Airlines,18,budget,40
Dubai,433.88,350,0,economy,standard,Transavia,9,budget,84
Dubai,732.97,436,1,economy,standard,ITA Airways,16,budget,42
Dubai,875.14,474,1,eco,eco,Emirates,11,budget,27
Dubai,827.45,449,1,economy,standard,Air France,18,budget,28
Dubai,779.91,340,0,eco,eco,Lufthansa,10,budget,40
Dubai,715.68,412,1,economy,standard,Turkish Airlines,8,budget,46
Dubai,510.28,333,0,eco,eco,Turkish Airlines,18,comfort,92
Dubai,792.47,351,0,eco,eco,Emirates,9,comfort,78
Dubai,707.34,312,0,standard,standard,Air France,8,comfort,93
Dubai,848.09,502,2,standard,standard,Turkish Airlines,18,comfort,29
Dubai,433.88,350,0,economy,standard,Transavia,9,comfort,81
Dubai,732.97,436,1,economy,standard,ITA Airways,16,comfort,38
Dubai,875.14,474,1,eco,eco,Emirates,11,comfort,37
Dubai,827.45,449,1,economy,standard,Air France,18,comfort,36
Dubai,779.91,340,0,eco,eco,Lufthansa,10,comfort,76
Dubai,715.68,412,1,economy,standard,Turkish Airlines,8,comfort,37
Dubai,510.28,333,0,eco,eco,Turkish Airlines,18,balanced,83
Dubai,792.47,351,0,eco,eco,Emirates,9,balanced,51
Dubai,707.34,312,0,standard,standard,Air France,8,balanced,75
Dubai,848.09,502,2,standard,standard,Turkish Airlines,18,balanced,24
Dubai,433.88,350,0,economy,standard,Transavia,9,balanced,95
Dubai,732.97,436,1,economy,standard,ITA Airways,16,balanced,44
Dubai,875.14,474,1,eco,eco,Emirates,11,balanced,49
Dubai,827.45,449,1,economy,standard,Air France,18,balanced,56
Dubai,779.91,340,0,eco,eco,Lufthansa,10,balanced,59
Dubai,715.68,412,1,economy,standard,Turkish Airlines,8,balanced,37
Istanbul,353.14,162,0,eco,eco,Qatar Airways,21,budget,86
Istanbul,267.85,295,1,eco,eco,ITA Airways,9,budget,84
Istanbul,367.07,325,2,standard,standard,Turkish Airlines,13,budget,45
Istanbul,297.62,160,0,standard,standard,ITA Airways,8,budget,94
Istanbul,356.52,246,1,eco,eco,Tunisair,7,budget,62
Istanbul,492.78,172,0,flex,flex,ITA Airways,19,budget,39
Istanbul,371.86,145,0,eco,eco,Qatar Airways,6,budget,56
Istanbul,262.97,191,0,eco,eco,Air France,17,budget,93
Istanbul,366.09,219,1,eco,eco,Turkish Airlines,20,budget,58
Istanbul,580.89,216,1,flex,flex,Emirates,14,budget,20
Istanbul,353.14,162,0,eco,eco,Qatar Airways,21,comfort,76
Istanbul,267.85,295,1,eco,eco,ITA Airways,9,comfort,36
Istanbul,367.07,325,2,standard,standard,Turkish Airlines,13,comfort,33
Istanbul,297.62,160,0,standard,standard,ITA Airways,8,comfort,96
Istanbul,356.52,246,1,eco,eco,Tunisair,7,comfort,24
Istanbul,492.78,172,0,flex,flex,ITA Airways,19,comfort,100
Istanbul,371.86,145,0,eco,eco,Qatar Airways,6,comfort,68
Istanbul,262.97,191,0,eco,eco,Air France,17,comfort,72
Istanbul,366.09,219,1,eco,eco,Turkish Airlines,20,comfort,52
Istanbul,580.89,216,1,flex,flex,Emirates,14,comfort,61
Istanbul,353.14,162,0,eco,eco,Qatar Airways,21,balanced,73
Istanbul,267.85,295,1,eco,eco,ITA Airways,9,balanced,31
Istanbul,367.07,325,2,standard,standard,Turkish Airlines,13,balanced,25
Istanbul,297.62,160,0,standard,standard,ITA Airways,8,balanced,98
Istanbul,356.52,246,1,eco,eco,Tunisair,7,balanced,27
Istanbul,492.78,172,0,flex,flex,ITA Airways,19,balanced,71
Istanbul,371.86,145,0,eco,eco,Qatar Airways,6,balanced,69
Istanbul,262.97,191,0,eco,eco,Air France,17,balanced,67
Istanbul,366.09,219,1,eco,eco,Turkish Airlines,20,balanced,42
Istanbul,580.89,216,1,flex,flex,Emirates,14,balanced,36
Dubai,878.8,364,0,standard,standard,ITA Airways,9,budget,30
Dubai,828.44,376,1,eco,eco,Qatar Airways,9,budget,23
Dubai,609.34,341,0,economy,standard,Transavia,5,budget,46
Dubai,509.86,381,1,economy,standard,Tunisair,10,budget,55
Dubai,431.22,453,1,eco,eco,Transavia,14,budget,50
Dubai,498.96,310,0,eco,eco,Tunisair,8,budget,65
Dubai,449.69,355,0,economy,standard,Vueling,12,budget,100
Dubai,666.8,322,0,flex,flex,ITA Airways,20,budget,46
Dubai,891.58,338,0,standard,standard,Turkish Airlines,17,budget,25
Dubai,878.8,364,0,standard,standard,ITA Airways,9,comfort,60
Dubai,828.44,376,1,eco,eco,Qatar Airways,9,comfort,32
Dubai,609.34,341,0,economy,standard,Transavia,5,comfort,50
Dubai,509.86,381,1,economy,standard,Tunisair,10,comfort,35
Dubai,431.22,453,1,eco,eco,Transavia,14,comfort,18
Dubai,498.96,310,0,eco,eco,Tunisair,8,comfort,70
Dubai,449.69,355,0,economy,standard,Vueling,12,comfort,47
Dubai,666.8,322,0,flex,flex,ITA Airways,20,comfort,99
Dubai,891.58,338,0,standard,standard,Turkish Airlines,17,comfort,61
Dubai,878.8,364,0,standard,standard,ITA Airways,9,balanced,66
Dubai,828.44,376,1,eco,eco,Qatar Airways,9,balanced,31
Dubai,609.34,341,0,economy,standard,Transavia,5,balanced,56
Dubai,509.86,381,1,economy,standard,Tunisair,10,balanced,36
Dubai,431.22,453,1,eco,eco,Transavia,14,balanced,31
Dubai,498.96,310,0,eco,eco,Tunisair,8,balanced,95
Dubai,449.69,355,0,economy,standard,Vueling,12,balanced,67
Dubai,666.8,322,0,flex,flex,ITA Airways,20,balanced,83
Dubai,891.58,338,0,standard,standard,Turkish Airlines,17,balanced,91
Dubai,713.93,367,1,eco,eco,Qatar Airways,22,budget,42
Dubai,574.61,369,0,eco,eco,ITA Airways,12,budget,49
Dubai,370.45,416,1,eco,eco,Vueling,9,budget,95
Dubai,1020.56,323,0,flex,flex,Turkish Airlines,18,budget,44
Dubai,1157.15,305,0,business,standard,Turkish Airlines,5,budget,26
Dubai,655.99,352,0,economy,standard,Turkish Airlines,14,budget,61
Dubai,979.75,435,2,flex,flex,ITA Airways,8,budget,39
Dubai,558.77,320,0,eco,eco,Lufthansa,11,budget,89
Dubai,847.18,457,2,business,standard,Vueling,9,budget,28
Dubai,713.93,367,1,eco,eco,Qatar Airways,22,comfort,40
Dubai,574.61,369,0,eco,eco,ITA Airways,12,comfort,66
Dubai,370.45,416,1,eco,eco,Vueling,9,comfort,32
Dubai,1020.56,323,0,flex,flex,Turkish Airlines,18,comfort,100
Dubai,1157.15,305,0,business,standard,Turkish Airlines,5,comfort,85
Dubai,655.99,352,0,economy,standard,Turkish Airlines,14,comfort,47
Dubai,979.75,435,2,flex,flex,ITA Airways,8,comfort,32
Dubai,558.77,320,0,eco,eco,Lufthansa,11,comfort,67
Dubai,847.18,457,2,business,standard,Vueling,9,comfort,34
